年,月-期底,機構類型名稱,機構名稱,流通卡數-張,有效卡數-張,本月發卡數-張,本月停卡數-張,循環信用餘額-新臺幣百萬元,本月簽帳金額-新臺幣百萬元,本月預借現金金額-新臺幣百萬元,逾期帳款比率-%,備抵呆帳提足率-%,本月轉銷呆帳金額-新臺幣百萬元,循環信用利息收入-新臺幣百萬元,簽帳手續費收入-新臺幣百萬元,預借現金手續費-新臺幣百萬元,收單特約商店家數-家
113,9,信用卡公司,台灣美國運通國際(股)公司,194415,129587,3169,2776,278,6085,1,0.12,714.83,1,3,129,0,93573
113,9,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7123
113,9,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94307
113,10,本國銀行,臺灣銀行#,264862,129116,1892,5040,167,948,1,0.13,1013.08,1,2,22,0,2917
113,10,本國銀行,臺灣土地銀行,309687,140092,4503,2856,320,860,1,0.43,522.94,2,4,13,0,6955
113,10,本國銀行,合作金庫商業銀行#,681866,392016,5563,9503,958,4097,2,0.2,383.84,9,8,28,0,46067
113,10,本國銀行,第一商業銀行#,1531068,948818,10860,13164,1276,7057,7,0.24,723.57,6,19,105,0,30586
113,10,本國銀行,華南商業銀行#,1073343,847233,10028,6403,1124,5869,2,0.17,265.54,0,9,96,0,19343
113,10,本國銀行,彰化商業銀行,567767,316940,4613,2665,367,2234,1,0.17,496.41,2,5,14,0,14887
113,10,本國銀行,上海商業儲蓄銀行,389843,213145,1192,2585,671,1701,6,0.25,595.99,7,7,28,0,1070
113,10,本國銀行,台北富邦銀行#,7281679,5715395,47508,27796,10346,51738,125,0.28,923.44,116,123,595,4,17618
113,10,本國銀行,國泰世華商業銀行#,7432655,4889407,51628,29068,20324,67436,235,0.29,971.72,127,239,845,6,141911
113,10,本國銀行,高雄銀行,9582,4105,8,36,13,211,0,0.61,162.75,0,0,1,0,799
113,10,本國銀行,兆豐國際商業銀行#,1159467,647585,4549,6609,1652,4490,14,0.25,505.57,11,26,63,1,13629
113,10,本國銀行,花旗(台灣)商業銀行,20952,13333,312,165,0,494,0,0.08,162.54,0,0,8,0,0
113,10,本國銀行,臺灣中小企業銀行,168897,95902,823,751,265,968,2,0.04,287.93,2,3,15,0,1523
113,10,本國銀行,渣打國際商業銀行,267682,173564,735,3967,871,1629,3,0.29,547.32,4,9,25,0,30
113,10,本國銀行,台中商業銀行,162935,82382,1294,851,212,698,0,0.23,1110.94,2,4,7,0,575
113,10,本國銀行,滙豐(台灣)商業銀行,766543,486417,11423,3524,2071,9101,8,0.24,1146.75,9,24,125,1,0
113,10,本國銀行,華泰商業銀行,9184,4823,38,17,7,44,0,0.35,467.35,0,0,1,0,13
113,10,本國銀行,臺灣新光商業銀行#,1074720,579948,3563,4029,1685,4284,7,0.23,478.32,16,26,115,0,7979
113,10,本國銀行,陽信商業銀行,120894,59296,469,1698,174,467,0,0.58,554.32,0,3,4,0,3708
113,10,本國銀行,三信商業銀行,21099,13752,155,85,34,149,0,0.33,3292.31,0,0,1,0,0
113,10,本國銀行,聯邦商業銀行,2824040,1875259,21318,41026,6808,14568,40,0.27,266.89,34,69,202,1,73749
113,10,本國銀行,遠東國際商業銀行,1357124,940380,9736,7502,3302,4717,98,0.29,102.62,17,59,71,1,9763
113,10,本國銀行,元大商業銀行#,1209222,547159,3971,6616,1158,5011,18,0.09,951.46,8,15,70,0,215
113,10,本國銀行,永豐商業銀行#,2164599,1273605,14766,5277,3762,13113,74,0.17,544.4,21,62,185,2,17046
113,10,本國銀行,玉山商業銀行#,7461915,4920104,118028,66085,17308,53365,280,0.33,266.2,46,153,641,8,40353
113,10,本國銀行,凱基商業銀行#,378800,179516,2693,1996,1221,1426,8,1.35,153.36,11,15,12,0,10240
113,10,本國銀行,星展(台灣)商業銀行,3277680,2083698,13601,24072,8439,25494,136,0.65,421.71,61,124,435,4,36
113,10,本國銀行,台新國際商業銀行#,6587924,4821765,77287,78429,10612,47004,133,0.3,540.89,66,127,632,6,172546
113,10,本國銀行,安泰商業銀行,131355,59178,670,268,147,419,0,0.5,222.45,0,2,6,0,0
113,10,本國銀行,中國信託商業銀行#,9252139,5955216,90072,124040,17036,68019,538,0.14,326.59,86,212,946,32,145730
113,10,信用卡公司,台灣樂天信用卡股份有限公司,501501,178585,1378,2854,703,752,6,2.24,175.33,1,13,15,0,0
113,10,信用卡公司,台灣美國運通國際(股)公司,194861,129802,3340,2894,286,6481,1,0.13,620.33,3,3,143,0,93101
113,10,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7121
113,10,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94542
113,11,本國銀行,臺灣銀行#,264316,128392,2902,4097,166,921,0,0.1,1314.99,1,1,23,0,2942
113,11,本國銀行,臺灣土地銀行,320066,145990,13422,3027,322,847,1,0.28,724.45,4,3,13,0,6934
113,11,本國銀行,合作金庫商業銀行#,683732,392491,8764,8620,960,4087,2,0.24,348.83,6,8,25,0,46212
113,11,本國銀行,第一商業銀行#,1478103,944936,10265,63749,1280,6464,6,0.26,723.97,6,18,97,0,30658
113,11,本國銀行,華南商業銀行#,1070749,843893,7382,7375,1154,5238,2,0.25,225.39,0,10,91,0,19462
113,11,本國銀行,彰化商業銀行,568637,317941,3572,2757,374,2170,1,0.1,732.14,3,6,18,0,14904
113,11,本國銀行,上海商業儲蓄銀行,389179,210301,1001,2695,678,1572,5,0.28,541.65,5,8,26,0,1108
113,11,本國銀行,台北富邦銀行#,7295643,5737700,46825,32861,10602,53061,120,0.24,1030.22,141,120,632,4,17510
113,11,本國銀行,國泰世華商業銀行#,7457454,4928376,50994,26195,20669,64166,230,0.3,943.94,126,250,733,6,146400
113,11,本國銀行,高雄銀行,9567,4077,16,31,13,231,0,0.55,159.96,0,0,1,0,796
113,11,本國銀行,兆豐國際商業銀行#,1157518,649248,4181,6130,1679,4506,15,0.22,509.73,11,29,80,0,13688
113,11,本國銀行,花旗(台灣)商業銀行,21167,13568,320,181,0,529,0,0.09,155.16,0,0,8,0,0
113,11,本國銀行,臺灣中小企業銀行,169615,96503,1211,493,272,951,1,0.06,252.91,1,7,9,0,1535
113,11,本國銀行,渣打國際商業銀行,264299,171218,443,3159,869,1515,3,0.32,544.32,5,10,23,0,30
113,11,本國銀行,台中商業銀行,163389,82368,1281,989,219,626,0,0.25,1078.61,2,3,6,0,578
113,11,本國銀行,滙豐(台灣)商業銀行,773760,499656,10544,3327,2144,8824,8,0.27,1134.75,8,25,140,0,0
113,11,本國銀行,華泰商業銀行,9203,4821,34,15,8,47,0,1.01,410.07,0,0,1,0,15
113,11,本國銀行,臺灣新光商業銀行#,1073050,578389,2631,4301,1690,4486,8,0.21,492.35,11,26,116,0,7997
113,11,本國銀行,陽信商業銀行,120363,59089,663,1418,176,437,0,0.8,348.41,0,3,3,0,3733
113,11,本國銀行,三信商業銀行,21130,13763,167,97,38,146,0,0.25,3691.16,0,0,1,0,0
113,11,本國銀行,聯邦商業銀行,2804559,1873468,21191,40672,6745,14566,41,0.26,269.97,32,70,203,1,73885
113,11,本國銀行,遠東國際商業銀行,1358281,943013,9663,8548,3364,4572,103,0.27,102.84,13,59,76,1,9915
113,11,本國銀行,元大商業銀行#,1209303,545368,3769,6738,1167,4661,20,0.09,965.68,8,16,70,0,215
113,11,本國銀行,永豐商業銀行#,2165796,1296046,67262,63567,3900,12169,70,0.17,546.53,19,62,190,2,17188
113,11,本國銀行,玉山商業銀行#,7485063,4953725,101734,78586,17157,46418,257,0.34,289.77,48,155,595,8,40255
113,11,本國銀行,凱基商業銀行#,379458,178112,2536,1973,1217,1314,6,1.41,151.75,9,15,8,0,10326
113,11,本國銀行,星展(台灣)商業銀行,3279595,2084422,13175,22659,8513,22853,126,0.65,426.65,66,117,382,4,36
113,11,本國銀行,台新國際商業銀行#,6589465,4844613,56274,54733,10750,42809,128,0.3,524.04,57,129,567,6,173240
113,11,本國銀行,安泰商業銀行,119018,59700,676,13040,149,441,0,0.18,343.67,7,2,6,0,0
113,11,本國銀行,中國信託商業銀行#,9222934,5996912,74459,103664,17008,67632,547,0.14,331.27,85,201,864,32,146972
113,11,信用卡公司,台灣樂天信用卡股份有限公司,497051,177020,1147,7154,717,712,6,2.18,181.98,1,13,14,0,0
113,11,信用卡公司,台灣美國運通國際(股)公司,195656,130280,3470,2675,291,6506,1,0.16,596.31,2,3,142,0,92461
113,11,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7133
113,11,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94703
113,12,本國銀行,臺灣銀行#,264588,131869,2383,2733,166,1144,1,0.14,927.48,0,2,26,0,2986
113,12,本國銀行,臺灣土地銀行,323505,155620,5841,2509,326,1072,1,0.33,637.98,2,4,18,0,6921
113,12,本國銀行,合作金庫商業銀行#,683831,396996,5901,7589,967,4454,2,0.17,367.26,6,8,28,0,46554
113,12,本國銀行,第一商業銀行#,1474945,942221,8958,12553,1287,7203,6,0.26,767.65,10,19,104,0,30811
113,12,本國銀行,華南商業銀行#,1065890,842005,4170,7033,1149,6022,2,0.07,392.08,29,10,94,0,19540
113,12,本國銀行,彰化商業銀行,566940,320805,2032,3944,368,2320,1,0.13,597.55,3,5,12,0,14935
113,12,本國銀行,上海商業儲蓄銀行,388209,208247,798,2884,677,1662,6,0.25,572.26,6,8,28,0,1127
113,12,本國銀行,台北富邦銀行#,7286011,5754738,45668,55300,10805,57022,130,0.23,1090.19,115,129,649,5,17521
113,12,本國銀行,國泰世華商業銀行#,7487552,4980797,57807,27709,20737,72208,246,0.27,991.23,123,244,885,6,147340
113,12,本國銀行,高雄銀行,9527,4058,9,49,12,174,0,0.54,165.11,0,0,1,0,795
113,12,本國銀行,兆豐國際商業銀行#,1155784,647621,3796,5530,1667,5091,16,0.24,522.2,5,27,75,1,13749
113,12,本國銀行,花旗(台灣)商業銀行,21318,13703,344,198,0,541,0,0.11,108.77,0,0,9,0,0
113,12,本國銀行,臺灣中小企業銀行,170427,97421,1545,733,278,1057,1,0.06,256.11,2,6,12,0,1586
113,12,本國銀行,渣打國際商業銀行,260955,169388,348,3472,880,1704,4,0.28,624.68,6,9,25,0,30
113,12,本國銀行,台中商業銀行,152823,81997,1122,11813,221,673,0,0.24,1063.98,2,4,7,0,584
113,12,本國銀行,滙豐(台灣)商業銀行,776948,529635,6340,3152,2146,9404,10,0.24,847.14,13,33,139,1,0
113,12,本國銀行,華泰商業銀行,9215,4803,32,20,8,52,0,0.67,458.79,0,0,1,0,13
113,12,本國銀行,臺灣新光商業銀行#,1071398,577269,2456,4108,1693,5298,9,0.17,517.26,11,26,132,0,8039
113,12,本國銀行,陽信商業銀行,116191,56869,969,5470,175,519,0,0.29,599.99,5,3,4,0,3781
113,12,本國銀行,三信商業銀行,21048,13749,100,101,36,140,0,0.26,3695.48,0,0,1,0,0
113,12,本國銀行,聯邦商業銀行,2764467,1868354,19572,59664,6403,15580,41,0.25,273.35,34,69,213,1,73898
113,12,本國銀行,遠東國際商業銀行,1356177,948035,7078,9226,3310,4738,108,0.27,102.88,15,59,72,1,9980
113,12,本國銀行,元大商業銀行#,1210216,544121,3839,6401,1169,5204,19,0.09,967.99,8,15,75,0,215
113,12,本國銀行,永豐商業銀行#,2238632,1345701,78852,5431,3821,14360,75,0.17,535.49,15,61,206,2,17421
113,12,本國銀行,玉山商業銀行#,7476231,4965433,57027,65859,18629,51215,282,0.42,295.56,47,153,670,9,40297
113,12,本國銀行,凱基商業銀行#,380343,176887,2590,1804,1240,1563,8,1.13,158.67,22,14,10,0,8803
113,12,本國銀行,星展(台灣)商業銀行,3281643,2071611,11611,20975,8567,25273,152,0.61,437.42,63,125,425,4,36
113,12,本國銀行,台新國際商業銀行#,6577948,4845736,39421,50938,10951,44333,139,0.27,572.48,68,133,585,6,173995
113,12,本國銀行,安泰商業銀行,119470,60168,670,247,148,476,1,0.2,176.89,0,2,7,0,0
113,12,本國銀行,中國信託商業銀行#,9179910,6020685,69206,112230,17409,72118,601,0.14,316.89,89,219,966,33,143070
113,12,信用卡公司,台灣樂天信用卡股份有限公司,496604,176599,1253,2412,729,833,6,2.0,156.54,1,13,17,0,0
113,12,信用卡公司,台灣美國運通國際(股)公司,196225,131066,3505,2936,296,6722,1,0.22,555.29,3,3,144,0,92362
113,12,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7089
113,12,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,94965
114,1,本國銀行,臺灣銀行#,264426,132000,1144,1657,166,814,0,0.13,1086.91,1,1,20,0,3010
114,1,本國銀行,臺灣土地銀行,323387,154517,1646,1869,321,737,1,0.26,806.18,3,3,10,0,6900
114,1,本國銀行,合作金庫商業銀行#,682042,397138,3922,6954,973,4216,2,0.18,372.35,5,8,26,0,46716
114,1,本國銀行,第一商業銀行#,1475586,934445,7488,7277,1310,5585,5,0.26,684.29,9,19,84,0,30677
114,1,本國銀行,華南商業銀行#,1061552,835546,4862,7827,1126,4568,1,0.15,286.61,0,9,93,0,19621
114,1,本國銀行,彰化商業銀行,563897,310017,2914,6542,372,1854,1,0.09,811.63,2,6,27,0,14932
114,1,本國銀行,上海商業儲蓄銀行,388051,207375,1070,1801,682,1452,4,0.22,663.87,5,7,23,0,1141
114,1,本國銀行,台北富邦銀行#,7301427,5747006,39879,24463,10712,45728,88,0.19,1298.77,119,131,500,3,17557
114,1,本國銀行,國泰世華商業銀行#,7500304,4998723,38114,25362,20217,53155,167,0.26,1013.2,130,258,846,5,148841
114,1,本國銀行,高雄銀行,9506,4049,21,42,13,174,0,0.75,162.33,0,0,0,0,793
114,1,本國銀行,兆豐國際商業銀行#,1153764,641358,4288,6308,1710,4436,15,0.19,568.64,11,17,79,0,13798
114,1,本國銀行,花旗(台灣)商業銀行,21419,13662,276,214,0,395,0,0.07,125.62,0,0,6,0,0
114,1,本國銀行,臺灣中小企業銀行,170998,98557,1380,809,274,994,1,0.13,244.07,2,4,11,0,1578
114,1,本國銀行,渣打國際商業銀行,257542,166206,287,2969,871,1362,2,0.26,650.39,5,13,20,0,30
114,1,本國銀行,台中商業銀行,153417,81917,1157,672,198,543,0,0.36,919.24,3,3,5,0,589
114,1,本國銀行,滙豐(台灣)商業銀行,785181,543532,11604,3371,2202,8280,6,0.23,829.71,6,21,138,0,0
114,1,本國銀行,華泰商業銀行,9224,4810,35,26,10,47,0,0.83,462.84,0,0,0,0,15
114,1,本國銀行,臺灣新光商業銀行#,1070736,568570,3927,5755,1737,3572,6,0.18,538.3,7,27,126,0,8049
114,1,本國銀行,陽信商業銀行,116471,56773,1074,983,180,404,0,0.54,606.72,0,3,2,0,3844
114,1,本國銀行,三信商業銀行,21043,13685,157,99,37,150,0,0.43,2645.3,0,0,1,0,0
114,1,本國銀行,聯邦商業銀行,2760230,1866378,17534,21771,6282,14598,32,0.21,294.0,26,74,209,1,43901
114,1,本國銀行,遠東國際商業銀行,1356785,947191,7830,7275,3990,3775,86,0.26,101.94,14,61,59,1,10111
114,1,本國銀行,元大商業銀行#,1209683,540587,3412,6050,1143,4333,14,0.09,944.37,7,12,63,0,214
114,1,本國銀行,永豐商業銀行#,2297171,1407108,63038,4740,3838,12190,54,0.16,501.5,18,68,213,2,17625
114,1,本國銀行,玉山商業銀行#,7477350,4967720,54309,53190,15668,45663,215,0.45,272.97,49,100,527,7,40316
114,1,本國銀行,凱基商業銀行#,381062,176445,2310,1659,1221,1194,5,1.05,165.17,9,13,9,0,8809
114,1,本國銀行,星展(台灣)商業銀行,3283230,2054973,9373,16176,8711,19991,107,0.62,448.81,62,129,334,3,36
114,1,本國銀行,台新國際商業銀行#,6579770,4841935,33988,32166,11099,35422,96,0.26,591.17,63,135,457,5,174205
114,1,本國銀行,安泰商業銀行,119855,59554,604,278,149,411,0,0.23,215.64,0,2,5,0,0
114,1,本國銀行,中國信託商業銀行#,9164277,5996175,63424,79057,17336,55509,433,0.15,321.52,95,213,679,28,142203
114,1,信用卡公司,台灣樂天信用卡股份有限公司,498189,173034,2953,3044,713,565,3,1.88,193.2,1,13,11,0,0
114,1,信用卡公司,台灣美國運通國際(股)公司,197170,131564,3446,2501,301,6447,1,0.22,540.05,3,3,132,0,92462
114,1,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7122
114,1,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,95046
114,2,本國銀行,臺灣銀行#,264528,131172,1136,1452,164,969,0,0.18,967.64,1,2,24,0,3023
114,2,本國銀行,臺灣土地銀行,322837,154060,1344,2028,315,913,1,0.35,652.48,2,4,13,0,6873
114,2,本國銀行,合作金庫商業銀行#,682422,396304,5439,6623,953,3737,2,0.24,355.05,5,7,17,0,46868
114,2,本國銀行,第一商業銀行#,1480907,940183,11314,6354,1261,7043,5,0.24,737.4,9,18,102,0,30674
114,2,本國銀行,華南商業銀行#,1058503,837704,5304,7243,1091,5442,1,0.27,224.9,0,12,92,0,19716
114,2,本國銀行,彰化商業銀行,563241,303040,4608,6356,351,2331,1,0.16,622.48,2,5,33,0,14882
114,2,本國銀行,上海商業儲蓄銀行,387499,205996,1229,2684,671,1720,5,0.26,604.44,5,9,27,0,1144
114,2,本國銀行,台北富邦銀行#,7326844,5764644,46045,20628,10798,52266,91,0.22,1209.32,101,118,640,3,17582
114,2,本國銀行,國泰世華商業銀行#,7510445,5016580,46909,36768,21244,69749,178,0.28,1002.04,108,256,894,4,151364
114,2,本國銀行,高雄銀行,9493,4067,29,42,12,155,0,0.92,157.43,0,0,1,0,789
114,2,本國銀行,兆豐國際商業銀行#,1153355,640241,5656,6065,1626,4136,11,0.19,573.8,11,18,59,1,13881
114,2,本國銀行,花旗(台灣)商業銀行,21703,13761,450,215,0,451,0,0.13,100.15,0,0,8,0,0
114,2,本國銀行,臺灣中小企業銀行,171634,99115,1547,911,269,880,1,0.1,253.9,2,5,12,0,1581
114,2,本國銀行,渣打國際商業銀行,253986,164013,424,3162,855,1540,2,0.3,650.27,5,5,23,0,30
114,2,本國銀行,台中商業銀行,154257,81482,1398,666,218,671,0,0.34,978.36,3,3,7,0,590
114,2,本國銀行,滙豐(台灣)商業銀行,791243,559349,9582,3520,2106,9220,5,0.23,896.51,13,27,122,0,0
114,2,本國銀行,華泰商業銀行,9256,4803,59,27,8,44,0,0.77,472.11,0,0,1,0,16
114,2,本國銀行,臺灣新光商業銀行#,1073694,571157,7010,4052,1688,4479,6,0.2,519.86,8,27,97,0,8080
114,2,本國銀行,陽信商業銀行,117016,57131,1194,874,168,494,0,0.91,361.68,0,3,4,0,3893
114,2,本國銀行,三信商業銀行,21116,13691,254,98,36,134,0,0.45,2577.65,0,0,1,0,0
114,2,本國銀行,聯邦商業銀行,2761225,1862595,21987,20992,6275,13373,31,0.22,292.18,31,66,175,1,42227
114,2,本國銀行,遠東國際商業銀行,1357538,947720,8005,7310,3238,4549,62,0.29,102.88,15,59,59,0,10118
114,2,本國銀行,元大商業銀行#,1211202,539089,4362,5644,1111,5112,15,0.1,936.99,8,17,72,0,212
114,2,本國銀行,永豐商業銀行#,2331423,1461659,41153,5951,3856,15756,53,0.16,519.73,19,65,210,1,17781
114,2,本國銀行,玉山商業銀行#,7495399,4980846,56782,38733,15691,44618,196,0.49,264.29,49,196,637,8,40332
114,2,本國銀行,凱基商業銀行#,381479,176414,2305,1974,1227,1525,6,1.13,158.94,9,17,12,0,8228
114,2,本國銀行,星展(台灣)商業銀行,3292723,2041452,18226,18618,8646,23758,115,0.6,459.54,66,118,403,4,36
114,2,本國銀行,台新國際商業銀行#,6585997,4847223,38757,32530,10835,42846,93,0.27,571.71,48,124,557,6,174446
114,2,本國銀行,安泰商業銀行,120336,59529,798,336,146,417,0,0.32,229.3,0,2,6,0,0
114,2,本國銀行,中國信託商業銀行#,9139260,6011148,74221,99238,16935,70550,443,0.15,323.16,86,201,964,30,145277
114,2,信用卡公司,台灣樂天信用卡股份有限公司,499543,173316,2957,2800,721,731,4,1.97,209.14,1,13,16,0,0
114,2,信用卡公司,台灣美國運通國際(股)公司,197458,130786,3120,2832,293,5686,1,0.44,378.27,5,3,115,0,92358
114,2,信用卡公司,香港商台灣環滙亞太信用卡,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,7141
114,2,信用卡公司,財團法人聯合信用卡處理中心,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,95182
114,3,本國銀行,臺灣銀行#,265126,130908,1475,1266,162,938,0,0.17,739.57,0,2,22,0,3058
114,3,本國銀行,臺灣土地銀行,322570,153304,1357,1824,310,853,1,0.33,785.72,3,4,12,0,6892
114,3,本國銀行,合作金庫商業銀行#,683356,395542,5882,6646,951,4009,2,0.19,396.32,8,8,26,0,47182
114,3,本國銀行,第一商業銀行#,1487876,944254,12378,5875,1253,6326,5,0.24,774.69,9,17,93,0,31033
114,3,本國銀行,華南商業銀行#,1055664,835585,5362,6692,1137,5015,1,0.08,386.74,30,11,83,0,19835
114,3,本國銀行,彰化商業銀行,564733,296491,5432,4972,362,2165,1,0.22,522.84,4,6,30,0,14922
114,3,本國銀行,上海商業儲蓄銀行,387441,205691,1314,2309,654,1586,5,0.25,628.81,5,7,25,0,1161
114,3,本國銀行,台北富邦銀行#,7407708,5780699,101393,20529,10573,48022,109,0.22,1229.57,93,127,592,4,17590
114,3,本國銀行,國泰世華商業銀行#,7405873,5039187,51941,156513,20424,65888,215,0.3,949.13,114,236,760,5,151764
114,3,本國銀行,高雄銀行,9530,4162,98,61,12,183,0,0.65,160.06,0,0,1,0,787
114,3,本國銀行,兆豐國際商業銀行#,1151672,639718,7163,8846,1589,4431,13,0.18,579.43,12,15,70,0,13985
114,3,本國銀行,花旗(台灣)商業銀行,22160,13927,607,263,0,560,0,0.05,216.81,0,0,9,0,0
114,3,本國銀行,臺灣中小企業銀行,172432,99940,1369,571,265,936,1,0.09,256.79,1,5,11,0,1580
114,3,本國銀行,渣打國際商業銀行,250819,161743,403,2955,838,1446,3,0.33,660.83,3,8,21,0,30
114,3,本國銀行,台中商業銀行,155222,80745,1532,699,209,628,0,0.28,989.03,3,3,6,0,591
114,3,本國銀行,滙豐(台灣)商業銀行,798416,568267,10643,3470,2041,8917,7,0.28,794.86,9,24,133,0,0
114,3,本國銀行,華泰商業銀行,9300,4802,82,38,7,52,0,0.67,476.2,0,0,1,0,16
114,3,本國銀行,臺灣新光商業銀行#,1077871,572408,8681,4504,1667,4553,8,0.19,584.44,9,26,113,0,8113
114,3,本國銀行,陽信商業銀行,117192,57449,1245,1288,167,482,0,0.41,642.67,4,3,3,0,3939
114,3,本國銀行,三信商業銀行,21132,13633,236,104,35,128,0,0.53,2410.96,0,0,1,0,0
114,3,本國銀行,聯邦商業銀行,2758499,1857339,21824,24550,6277,14086,39,0.24,289.9,31,64,191,1,42878
114,3,本國銀行,遠東國際商業銀行,1358146,947008,8162,7604,3222,4189,98,0.26,102.95,15,60,53,0,10278
114,3,本國銀行,元大商業銀行#,1211123,540501,4353,7836,1143,4738,20,0.09,934.42,8,14,68,0,211
114,3,本國銀行,永豐商業銀行#,2353934,1484281,29069,6096,3668,14092,72,0.16,532.07,19,60,209,2,17940
114,3,本國銀行,玉山商業銀行#,7730479,4967111,274931,39851,17145,45519,266,0.51,259.53,50,151,588,7,40427
